fname,label
805847067.170916114825_443234_443253_WH.png,5
805847067.170923085356_000595_000616_WH.png,5
805847067.170923075354_201112_201312_RU.png,4
805847067.180728220000_004259_004339_MO.png,3
805847067.180310125958_135276_135293_WH.png,5
805847067.170917084907_271356_271431_GL.png,2
805847067.180825035959_151001_151591_RU.png,4
805847067.180428200002_051773_051825_CR.png,0
805847067.171205120004_135487_135501_WH.png,5
805847067.170916154833_382363_382377_WH.png,5
805847067.180728070000_252648_252675_CR.png,0
805847067.170917084907_270082_270429_RU.png,4
805847067.180728080000_194812_194836_WH.png,5
805847067.170917044859_291837_291856_WH.png,5
805847067.171014105958_202649_202891_RU.png,4
805847067.171223100000_281983_282309_RU.png,4
805847067.180721040003_042692_042784_MO.png,3
805847067.170917084907_243475_243588_MO.png,3
805847067.170916154833_382384_382398_WH.png,5
805847067.180428200002_053557_053701_GN.png,1
805847067.170917084907_272112_272849_RU.png,4
805847067.170923075354_200244_200679_MO.png,3
805847067.171230160000_005996_010034_CR.png,0
805847067.180117130000_283899_283949_CR.png,0
805847067.170923105400_090323_090466_MO.png,3
805847067.170917084907_233797_234293_RU.png,4
805847067.180908115957_090198_090455_GL.png,2
805847067.171111060001_263714_263770_CR.png,0
805847067.171205120004_135037_135231_GN.png,1
805847067.171230160000_005862_005969_GL.png,2
805847067.180922180001_192643_192721_MO.png,3
805847067.180728210000_061641_061679_CR.png,0
805847067.170916094821_105411_105444_CR.png,0
805847067.170917084907_243608_243901_RU.png,4
805847067.180825205959_130124_130219_GL.png,2
805847067.180804010000_053777_053802_WH.png,5
805847067.180908065957_024341_024724_GL.png,2
805847067.180728070000_250213_250280_MO.png,3
805847067.180728070000_252225_252347_MO.png,3
805847067.170917044859_291690_291799_GL.png,2
805847067.180804040000_034343_034368_WH.png,5
805847067.180825075959_100141_100709_GL.png,2
805847067.180728080000_193364_193452_MO.png,3
805847067.170916154833_382329_382347_WH.png,5
805847067.180721050003_005143_005388_GL.png,2
805847067.180825205959_131266_131325_CR.png,0
805847067.180825205959_130074_130097_WH.png,5
805847067.171230160000_011207_011222_WH.png,5
805847067.170917084907_274110_274177_MO.png,3
805847067.180407120000_211821_211843_WH.png,5
805847067.180728080000_194728_194759_CR.png,0
805847067.170916134829_345200_345218_WH.png,5
805847067.180721040003_061929_061951_WH.png,5
805847067.171007100802_224768_224929_GN.png,1
805847067.180728220000_003678_003739_CR.png,0
805847067.180825205959_005100_005137_CR.png,0
805847067.170916114825_443257_443276_WH.png,5
805847067.171001030258_120798_121193_GL.png,2
805847067.180825215959_260746_260778_CR.png,0
805847067.171104055958_044953_044971_WH.png,5
805847067.180407120000_211851_211873_WH.png,5
805847067.171230160000_010625_010649_WH.png,5
805847067.180825205959_130027_130054_WH.png,5
805847067.180825025959_172762_173040_RU.png,4
805847067.180922050001_133191_133220_CR.png,0
805847067.170916114825_443465_443487_WH.png,5
805847067.180728070000_251548_251579_CR.png,0
805847067.170916114825_023180_023286_MO.png,3
805847067.180117170000_255222_255280_GL.png,2
805847067.170916114825_443216_443225_WH.png,5
805847067.180616040001_151726_151795_MO.png,3
805847067.171007060754_142824_142855_WH.png,5
805847067.171005150635_145281_145365_CR.png,0
805847067.180908065957_030131_030152_CR.png,0
805847067.180804010000_052978_053055_MO.png,3
805847067.180505060002_214056_214076_WH.png,5
805847067.180908065957_024042_024090_CR.png,0
805847067.171004000517_182620_182926_GL.png,2
805847067.170916114825_023020_023038_WH.png,5
805847067.170923085356_444492_444721_RU.png,4
805847067.171014055958_104895_104969_MO.png,3
805847067.180908055957_060946_060970_WH.png,5
805847067.180825035959_145095_145412_GL.png,2
805847067.180728220000_003186_003207_CR.png,0
805847067.180117040000_133489_133852_GL.png,2
805847067.180117130000_283170_283247_CR.png,0
805847067.180728070000_251960_252032_RU.png,4
805847067.180804050000_162019_162045_CR.png,0
805847067.180310145958_024594_024621_WH.png,5
805847067.180728030000_181170_181486_RU.png,4
805847067.180804050000_163913_163943_CR.png,0
805847067.180721040003_062093_062114_WH.png,5
805847067.180728080000_194849_194869_WH.png,5
805847067.170917154921_524468_524657_MO.png,3
805847067.171014105958_255099_255427_RU.png,4
805847067.180728210000_061126_061165_CR.png,0
805847067.171111060001_263226_263246_WH.png,5
805847067.171007060754_141425_141467_CR.png,0
805847067.170923105400_421793_421875_MO.png,3
805847067.180310085958_261321_261352_WH.png,5
805847067.180428200002_045303_045355_MO.png,3
805847067.180117040000_140514_140853_RU.png,4
805847067.180505060002_212816_212870_GL.png,2
805847067.180922050001_133785_133823_CR.png,0
805847067.170923095358_541473_541905_RU.png,4
805847067.180825205959_244268_244663_GL.png,2
805847067.180908175957_042076_042163_MO.png,3
805847067.180127095959_171863_172015_GN.png,1
805847067.180117170000_260548_260568_WH.png,5
805847067.180428200002_045163_045207_MO.png,3
805847067.180407120000_211945_212320_GN.png,1
805847067.170917074905_353546_353568_WH.png,5
805847067.180407120000_212404_212441_CR.png,0
805847067.180428200002_045108_045163_MO.png,3
805847067.180825215959_260278_260299_CR.png,0
805847067.170917084907_233715_233778_MO.png,3
805847067.180428200002_045747_045765_WH.png,5
805847067.180825215959_262241_262380_MO.png,3
805847067.180728080000_194082_194126_CR.png,0
805847067.170923095358_541010_541301_RU.png,4
805847067.180721050003_010545_010572_WH.png,5
805847067.180310125958_135200_135222_WH.png,5
805847067.180505060002_213152_213270_GL.png,2
805847067.171005110627_203687_204106_GL.png,2
805847067.171205120004_135702_135728_CR.png,0
805847067.171104105958_210519_210539_WH.png,5
805847067.180825205959_125877_125914_CR.png,0
805847067.180728080000_193608_193966_GL.png,2
805847067.180825205959_250015_250147_GL.png,2
805847067.170916154833_284847_285142_RU.png,4
805847067.171111060001_264924_264951_CR.png,0
805847067.171104105958_210650_210671_WH.png,5
805847067.180728080000_194195_194217_CR.png,0
805847067.170923135406_590121_590185_MO.png,3
805847067.171104055958_044989_045011_WH.png,5
805847067.180117170000_255546_255577_CR.png,0
805847067.180310145958_024164_024249_GL.png,2
805847067.170930200244_131506_131594_MO.png,3
805847067.170917154921_524143_524466_RU.png,4
805847067.180728220000_005845_005865_WH.png,5
805847067.180428200002_052581_053027_GN.png,1
805847067.171111060001_263199_263219_WH.png,5
805847067.170917084907_264844_264998_GN.png,1
805847067.171007060754_035352_035375_CR.png,0
805847067.180804040000_034301_034323_WH.png,5
805847067.180908055957_055547_055830_GL.png,2
805847067.180825205959_250559_250580_CR.png,0
805847067.180117170000_254872_254962_GL.png,2
805847067.180728220000_005413_005476_MO.png,3
805847067.170916094821_105041_105060_CR.png,0
805847067.170923095358_540030_540354_RU.png,4
805847067.171126140004_065113_065150_CR.png,0
805847067.180728000000_041411_041429_WH.png,5
805847067.171126160004_185640_185727_CR.png,0
805847067.171126160004_185937_190056_GL.png,2
805847067.170916134829_345252_345266_WH.png,5
805847067.170916094821_105346_105388_CR.png,0
805847067.180728070000_250583_250605_CR.png,0
805847067.180728080000_195075_195120_CR.png,0
805847067.180721040003_061727_061764_CR.png,0
805847067.170916084819_144928_144961_MO.png,3
805847067.180825215959_261438_261469_CR.png,0
805847067.180825225959_121303_121330_CR.png,0
805847067.180206170002_095163_095197_CR.png,0
805847067.180825225959_122632_122758_GL.png,2
805847067.171230160000_010696_010716_WH.png,5
805847067.171104055958_044916_044933_WH.png,5
805847067.180922050001_134985_135065_GL.png,2
805847067.180908055957_055311_055354_CR.png,0
805847067.180908115957_090510_090531_WH.png,5
805847067.180127095959_193875_193977_GN.png,1
805847067.171205120004_135467_135485_WH.png,5
805847067.180804010000_055016_055093_MO.png,3
805847067.180728010000_134591_134616_WH.png,5
805847067.180728070000_251265_251291_CR.png,0
805847067.180922050001_134438_134459_WH.png,5
805847067.180825205959_124819_125268_GL.png,2
805847067.171126110004_154454_154719_MO.png,3
805847067.180728210000_060447_060518_MO.png,3
805847067.180728070000_090722_090985_GL.png,2
805847067.180728070000_084511_084731_GL.png,2
805847067.180728070000_252030_252057_WH.png,5
805847067.180825065959_241223_241264_CR.png,0
805847067.171126160004_190053_190097_MO.png,3
805847067.180505060002_213360_213385_WH.png,5
805847067.171001040300_510262_510776_GL.png,2
805847067.170917044859_291611_291689_MO.png,3
805847067.180310145958_024635_024657_WH.png,5
805847067.171020235958_111599_111749_MO.png,3
805847067.171223110000_124219_124336_GN.png,1
805847067.171111060001_264740_264821_MO.png,3
805847067.180908185957_274412_274526_MO.png,3
805847067.180922050001_132308_132570_GL.png,2
805847067.180721040003_061050_061552_GL.png,2
805847067.180728000000_041858_041983_MO.png,3
805847067.180721050003_010628_010656_WH.png,5
805847067.180728030000_254239_254546_RU.png,4
805847067.180804010000_052917_052978_MO.png,3
805847067.180324120003_105504_105849_GN.png,1
805847067.180206170002_141044_141076_CR.png,0
805847067.180106120000_012843_012882_MO.png,3
805847067.170916114825_443194_443215_WH.png,5
805847067.180721050003_004250_004317_CR.png,0
805847067.180728070000_090320_090349_WH.png,5
805847067.180908115957_085851_085873_WH.png,5
805847067.180721040003_062825_062953_GL.png,2
805847067.180908055957_054355_054382_CR.png,0
805847067.180117170000_260792_260987_GL.png,2
805847067.180804050000_162616_162743_GL.png,2
805847067.180825205959_130798_130822_WH.png,5
805847067.170917154921_524022_524127_MO.png,3
805847067.170916084819_060912_060995_MO.png,3
805847067.180804010000_054462_054516_RU.png,4
805847067.170916094821_405731_405758_CR.png,0
805847067.171007060754_140732_141256_GL.png,2
805847067.170916154833_380565_380631_MO.png,3
805847067.180728080000_195661_195686_WH.png,5
805847067.180728080000_195584_195617_WH.png,5
805847067.180117170000_260335_260381_MO.png,3
805847067.180728210000_060732_060978_GL.png,2
805847067.171104055958_045784_045920_GL.png,2
805847067.170917084907_263817_263868_MO.png,3
805847067.170923095358_531930_532202_RU.png,4
805847067.180908055957_061020_061043_WH.png,5
805847067.180407120000_212546_212574_CR.png,0
805847067.180728070000_085977_090273_GL.png,2
805847067.171104055958_044149_044827_GL.png,2
805847067.180825215959_262379_262581_GL.png,2
805847067.171007060754_142390_142561_GL.png,2
805847067.180825215959_261350_261404_GL.png,2
805847067.180908115957_085181_085326_MO.png,3
805847067.171001040300_511726_511928_GL.png,2
805847067.180804050000_160588_160665_MO.png,3
805847067.180410160000_020891_021014_GN.png,1
805847067.171111060001_264577_264598_CR.png,0
805847067.180825025959_170810_170838_CR.png,0
805847067.180728070000_250396_250554_GL.png,2
805847067.180407120000_212507_212548_CR.png,0
805847067.180310125958_135111_135138_CR.png,0
805847067.180908055957_053825_054097_GL.png,2
805847067.170917084907_274210_274795_RU.png,4
805847067.180728070000_085216_085243_CR.png,0
805847067.180310145958_023978_024014_CR.png,0
805847067.180728070000_251348_251372_CR.png,0
805847067.180721050003_002130_002493_RU.png,4
805847067.180117130000_283389_283425_CR.png,0
805847067.180428200002_050816_050837_WH.png,5
805847067.180106160000_222293_222327_MO.png,3
805847067.170923135406_590195_590393_RU.png,4
805847067.180728080000_195689_195720_WH.png,5
805847067.170916114825_022620_022637_WH.png,5
805847067.180310125958_135314_135421_GL.png,2
805847067.171223100000_283260_283287_WH.png,5
805847067.180310145958_024403_024565_GL.png,2
805847067.170916084819_061017_061223_RU.png,4
805847067.170917074905_354610_354638_CR.png,0
805847067.171007060754_033972_034020_CR.png,0
805847067.180721040003_042335_042626_RU.png,4
805847067.171104055958_052407_052448_MO.png,3
805847067.171007060754_035026_035051_CR.png,0
805847067.180721050003_004763_005147_GL.png,2
805847067.171007060754_034623_034642_WH.png,5
805847067.171104105958_210477_210497_WH.png,5
805847067.171104055958_052322_052376_MO.png,3
805847067.170917084907_265998_270076_MO.png,3
805847067.180922160001_052875_052994_GN.png,1
805847067.171230170000_032827_032855_CR.png,0
805847067.171111060001_263506_263531_CR.png,0
805847067.180728220000_003063_003106_CR.png,0
805847067.180206170002_095683_095726_CR.png,0
805847067.180721040003_061957_061979_WH.png,5
805847067.170917084907_230218_230281_MO.png,3
805847067.170923085356_435858_435922_MO.png,3
805847067.180721050003_010672_010698_WH.png,5
805847067.171014105958_255962_260017_MO.png,3
805847067.180428200002_053186_053490_GN.png,1
805847067.180804050000_163572_163686_MO.png,3
805847067.171104055958_045476_045514_CR.png,0
805847067.171223100000_284162_284323_GL.png,2
805847067.171002020345_395093_395341_GL.png,2
805847067.171007100802_225240_225452_GN.png,1
805847067.180908065957_030185_030204_CR.png,0
805847067.180908045957_204006_204063_MO.png,3
805847067.180428200002_050783_050797_WH.png,5
805847067.180310125958_135754_135772_WH.png,5
805847067.171014055958_104106_104130_CR.png,0
805847067.180127095959_195193_195285_GN.png,1
805847067.180728000000_041447_041466_WH.png,5
805847067.180811220004_010339_010409_GL.png,2
805847067.180721050003_010742_010765_WH.png,5
805847067.180825205959_125548_125577_CR.png,0
805847067.170917084907_145553_145790_RU.png,4
805847067.180908055957_054727_054763_CR.png,0
805847067.180825225959_121355_121371_WH.png,5
805847067.180728070000_084797_084825_CR.png,0
805847067.180428200002_045211_045249_MO.png,3
805847067.180728080000_194942_195045_CR.png,0
805847067.170923105400_421895_421983_MO.png,3
805847067.171003140457_460943_461154_GN.png,1
805847067.170916134829_345289_345306_WH.png,5
805847067.171005190643_113319_113429_GL.png,2
805847067.170917154921_525200_525491_RU.png,4
805847067.180428200002_050800_050814_WH.png,5
805847067.180825075959_100005_100148_MO.png,3
805847067.180825225959_120664_121230_GL.png,2
805847067.170916134829_345012_345025_WH.png,5
805847067.170916154833_381120_381506_MO.png,3
805847067.180825205959_010981_011046_MO.png,3
805847067.180825225959_121567_121594_CR.png,0
805847067.180505060002_214432_214491_MO.png,3
805847067.170930200244_133272_133419_MO.png,3
805847067.180721040003_060702_060773_MO.png,3
805847067.180728220000_191373_191406_WH.png,5
805847067.180428200002_052093_052111_WH.png,5
805847067.180908175957_041213_041248_CR.png,0
805847067.180825205959_250609_250634_CR.png,0
805847067.180728080000_195975_200011_WH.png,5
805847067.180908115957_090535_090562_WH.png,5
805847067.170917084907_160857_160949_MO.png,3
805847067.180106120000_012454_012802_GN.png,1
805847067.180310125958_135240_135260_WH.png,5
805847067.180721040003_061979_062006_WH.png,5
805847067.180811220004_010266_010349_MO.png,3
805847067.170923095358_535430_535481_MO.png,3
805847067.180127045959_101305_101444_MO.png,3
805847067.180117130000_283949_283993_CR.png,0
805847067.180505060002_212920_212951_CR.png,0
805847067.180908055957_055855_055890_WH.png,5
805847067.170917084907_230982_231013_MO.png,3
805847067.180804050000_163680_163872_GL.png,2
805847067.171104055958_052086_052142_CR.png,0
805847067.180825225959_121377_121391_WH.png,5
805847067.180825205959_010481_010627_GL.png,2
805847067.180505060002_214031_214053_WH.png,5
805847067.180804010000_054082_054133_CR.png,0
805847067.180922180001_194306_194342_CR.png,0
805847067.171111060001_263170_263188_WH.png,5
805847067.180825205959_005622_005677_CR.png,0
805847067.180922050001_133660_133766_GL.png,2
805847067.170917084907_150329_150499_RU.png,4
805847067.180811220004_004397_004450_CR.png,0
805847067.180505060002_213741_213759_WH.png,5
805847067.170923095358_535970_540020_MO.png,3
805847067.180825215959_262578_262650_RU.png,4
805847067.170916114825_443444_443461_MO.png,3
805847067.170917084907_264274_264722_GL.png,2
805847067.171111060001_264205_264326_MO.png,3
805847067.180728210000_062025_062061_CR.png,0
805847067.180825215959_255789_260158_GL.png,2
805847067.180206170002_095129_095164_CR.png,0
805847067.171104105958_210794_210816_WH.png,5
805847067.180908175957_041667_041779_MO.png,3
805847067.170917084907_232896_232961_MO.png,3
805847067.180922180001_191701_192063_MO.png,3
805847067.180908115957_091177_091197_WH.png,5
805847067.171205120004_135499_135517_WH.png,5
805847067.180804050000_160688_160755_MO.png,3
805847067.180721040003_062372_062410_CR.png,0
805847067.170917084907_265271_265653_GL.png,2
805847067.180310125958_135615_135737_GL.png,2
805847067.170916154833_281848_281872_MO.png,3
805847067.180908065957_025843_025980_MO.png,3
805847067.171007060754_034673_034690_WH.png,5
805847067.171005190643_111508_112066_GL.png,2
805847067.180825065959_234433_234466_CR.png,0
805847067.180728000000_041982_042309_GL.png,2
805847067.170923085356_000538_000561_WH.png,5
805847067.180408100000_202729_202980_GN.png,1
805847067.171014105958_254624_254895_RU.png,4
805847067.170917154921_530246_530312_MO.png,3
805847067.170923085356_435763_435832_MO.png,3
805847067.180310145958_024275_024309_CR.png,0
805847067.180728070000_085677_085801_GL.png,2
805847067.180908055957_054241_054292_CR.png,0
805847067.180804040000_034396_034414_WH.png,5
805847067.180721050003_003708_003850_GN.png,1
805847067.180804010000_053544_053606_CR.png,0
805847067.180811220004_010409_010672_RU.png,4
805847067.171126140004_063525_063639_MO.png,3
805847067.180908055957_055196_055287_CR.png,0
805847067.180908175957_041932_042019_MO.png,3
805847067.180419090000_002378_002645_GN.png,1
805847067.171104055958_052381_052408_MO.png,3
805847067.171111060001_264818_264914_GL.png,2
805847067.171007060754_142186_142390_MO.png,3
805847067.180407120000_211877_211895_WH.png,5
805847067.170923085356_443857_443908_MO.png,3
805847067.170916114825_023119_023175_MO.png,3
805847067.171205120004_135746_135769_CR.png,0
805847067.180825055959_250392_250549_GL.png,2
805847067.171126140004_064099_064248_MO.png,3
805847067.180310125958_135442_135469_CR.png,0
805847067.180721050003_002522_002594_MO.png,3
805847067.171014055958_032635_032772_MO.png,3
805847067.180908065957_025971_030098_GL.png,2
805847067.171104055958_045983_050010_CR.png,0
805847067.180922160001_054171_054366_GN.png,1
805847067.180908115957_085896_085991_GL.png,2
805847067.170923075354_201038_201092_MO.png,3
805847067.171004000517_181213_181537_GL.png,2
805847067.170917084907_232966_233382_RU.png,4
805847067.170916134829_345121_345136_WH.png,5
805847067.180908115957_091742_091840_GL.png,2
805847067.180825065959_233284_233625_GL.png,2
805847067.180922180001_192774_192794_WH.png,5
805847067.171104055958_045345_045444_GL.png,2
805847067.170917044859_291364_291385_WH.png,5
805847067.180728070000_250667_251112_GL.png,2
805847067.180728080000_194904_194924_WH.png,5
805847067.180728220000_002625_002878_GL.png,2
805847067.180106100000_235001_235128_GN.png,1
805847067.180206170002_094606_094640_CR.png,0
805847067.170917084907_243025_243090_MO.png,3
805847067.170917054901_130127_130160_CR.png,0
805847067.180728220000_190730_190959_GL.png,2
805847067.180407170000_062351_062617_GN.png,1
805847067.171104055958_044934_044953_WH.png,5
805847067.180728010000_140667_140685_WH.png,5
805847067.171104065958_140218_140350_RU.png,4
805847067.170917154921_523199_523777_MO.png,3
805847067.180825205959_250351_250538_GL.png,2
805847067.180106160000_222097_222292_RU.png,4
805847067.180804010000_052777_052807_WH.png,5
805847067.180728070000_090591_090726_MO.png,3
805847067.171126090004_215813_215960_RU.png,4
805847067.170916094821_104423_104846_MO.png,3
805847067.180428200002_044937_045064_MO.png,3
805847067.170916134829_345172_345193_WH.png,5
805847067.180106120000_011672_011961_GN.png,1
805847067.171104055958_044871_044894_CR.png,0
805847067.170917084907_271996_272074_MO.png,3
805847067.180127095959_114248_114355_GN.png,1
805847067.171014055958_034660_034899_MO.png,3
805847067.171223110000_123870_123909_GN.png,1
805847067.180616040001_151655_151693_MO.png,3
805847067.171021025958_275766_275902_RU.png,4
805847067.171014105958_202192_202513_RU.png,4
805847067.180728030000_255843_260174_RU.png,4
805847067.180922180001_193044_193286_GN.png,1
805847067.170916084819_144996_145118_RU.png,4
805847067.180908175957_041486_041516_WH.png,5
805847067.180410160000_022388_022431_GN.png,1
805847067.180908055957_060199_060313_MO.png,3
