fname,label
805847067.180908115957_091742_091840_GL.wav,3
805847067.180908115957_091652_091753_MO.wav,4
805847067.180908115957_091177_091197_WH.wav,6
805847067.180908115957_090535_090562_WH.wav,6
805847067.180908115957_090510_090531_WH.wav,6
805847067.180908115957_090473_090494_WH.wav,6
805847067.180908115957_090198_090455_GL.wav,3
805847067.180908115957_090014_090052_CR.wav,1
805847067.180908115957_085896_085991_GL.wav,3
805847067.180908115957_085851_085873_WH.wav,6
805847067.180908115957_085807_085834_WH.wav,6
805847067.180908115957_085631_085673_CR.wav,1
805847067.180908115957_085327_085523_GL.wav,3
805847067.180908115957_085181_085326_MO.wav,4
805847067.180908065957_030185_030204_CR.wav,1
805847067.180908065957_030161_030184_CR.wav,1
805847067.180908065957_030131_030152_CR.wav,1
805847067.180908065957_025971_030098_GL.wav,3
805847067.180908065957_025843_025980_MO.wav,4
805847067.180908065957_025399_025452_CR.wav,1
805847067.180908065957_024985_025006_WH.wav,6
805847067.180908065957_024341_024724_GL.wav,3
805847067.180908065957_024042_024090_CR.wav,1
805847067.180908065957_023789_024009_GL.wav,3
805847067.180908055957_061128_061277_MO.wav,4
805847067.180908055957_061020_061043_WH.wav,6
805847067.180908055957_060946_060970_WH.wav,6
805847067.180908055957_060318_060635_GL.wav,3
805847067.180908055957_060199_060313_MO.wav,4
805847067.180908055957_055976_060104_MO.wav,4
805847067.180908055957_055855_055890_WH.wav,6
805847067.180908055957_055547_055830_GL.wav,3
805847067.180908055957_055311_055354_CR.wav,1
805847067.180908055957_055196_055287_CR.wav,1
805847067.180908055957_054727_054763_CR.wav,1
805847067.180908055957_054355_054382_CR.wav,1
805847067.180908055957_054241_054292_CR.wav,1
805847067.180908055957_053825_054097_GL.wav,3
805847067.180908045957_204006_204063_MO.wav,4
805847067.180908045957_203284_203418_MO.wav,4
805847067.180908045957_203207_203241_MO.wav,4
805847067.180908045957_203100_203176_GL.wav,3
805847067.180908045957_203025_203108_MO.wav,4
805847067.180825225959_122632_122758_GL.wav,3
805847067.180825225959_122275_122299_WH.wav,6
805847067.180825225959_122005_122064_CR.wav,1
805847067.180825225959_121567_121594_CR.wav,1
805847067.180825225959_121377_121391_WH.wav,6
805847067.180825225959_121355_121371_WH.wav,6
805847067.180825225959_121303_121330_CR.wav,1
805847067.180825225959_120664_121230_GL.wav,3
805847067.180825215959_262578_262650_RU.wav,5
805847067.180825215959_262379_262581_GL.wav,3
805847067.180825215959_262241_262380_MO.wav,4
805847067.180825215959_261610_261862_GL.wav,3
805847067.180825215959_261438_261469_CR.wav,1
805847067.180825215959_261350_261404_GL.wav,3
805847067.180825215959_260746_260778_CR.wav,1
805847067.180825215959_260278_260299_CR.wav,1
805847067.180825215959_255789_260158_GL.wav,3
805847067.180825205959_251241_251329_MO.wav,4
805847067.180825205959_250609_250634_CR.wav,1
805847067.180825205959_250559_250580_CR.wav,1
805847067.180825205959_250351_250538_GL.wav,3
805847067.180825205959_250198_250229_CR.wav,1
805847067.180825205959_250015_250147_GL.wav,3
805847067.180825205959_245585_245637_CR.wav,1
805847067.180825205959_245053_245081_CR.wav,1
805847067.180825205959_244895_244930_CR.wav,1
805847067.180825205959_244268_244663_GL.wav,3
805847067.180825205959_131266_131325_CR.wav,1
805847067.180825205959_130798_130822_WH.wav,6
805847067.180825205959_130399_130708_GL.wav,3
805847067.180825205959_130246_130295_CR.wav,1
805847067.180825205959_130124_130219_GL.wav,3
805847067.180825205959_130074_130097_WH.wav,6
805847067.180825205959_130027_130054_WH.wav,6
805847067.180825205959_125877_125914_CR.wav,1
805847067.180825205959_125548_125577_CR.wav,1
805847067.180825205959_124819_125268_GL.wav,3
805847067.180825205959_010981_011046_MO.wav,4
805847067.180825205959_010481_010627_GL.wav,3
805847067.180825205959_010389_010483_MO.wav,4
805847067.180825205959_010104_010129_WH.wav,6
805847067.180825205959_005622_005677_CR.wav,1
805847067.180825205959_005100_005137_CR.wav,1
805847067.180825205959_004318_004893_GL.wav,3
805847067.180825155959_163791_163912_GN.wav,2
805847067.180825075959_103255_103363_RU.wav,5
805847067.180825075959_103103_103244_GL.wav,3
805847067.180825075959_102993_103110_MO.wav,4
805847067.180825075959_102785_102797_WH.wav,6
805847067.180825075959_102518_102559_CR.wav,1
805847067.180825075959_101978_102281_GL.wav,3
805847067.180825075959_101880_101919_CR.wav,1
805847067.180825075959_101788_101835_CR.wav,1
805847067.180825075959_101757_101776_WH.wav,6
805847067.180825075959_101516_101547_WH.wav,6
805847067.180825075959_101490_101514_WH.wav,6
805847067.180825075959_101463_101489_WH.wav,6
805847067.180825075959_101434_101460_WH.wav,6
805847067.180825075959_101397_101419_WH.wav,6
805847067.180825075959_101254_101330_CR.wav,1
805847067.180825075959_100845_100862_CR.wav,1
805847067.180825075959_100141_100709_GL.wav,3
805847067.180825075959_100005_100148_MO.wav,4
805847067.180825065959_241223_241264_CR.wav,1
805847067.180825065959_240657_240678_WH.wav,6
805847067.180825065959_240631_240654_WH.wav,6
805847067.180825065959_240611_240628_WH.wav,6
805847067.180825065959_240409_240614_GL.wav,3
805847067.180825065959_240301_240342_CR.wav,1
805847067.180825065959_240169_240253_CR.wav,1
805847067.180825065959_240090_240118_WH.wav,6
805847067.180825065959_240068_240091_WH.wav,6
805847067.180825065959_240050_240067_WH.wav,6
805847067.180825065959_240016_240039_WH.wav,6
805847067.180825065959_235895_235939_CR.wav,1
805847067.180825065959_235131_235416_GL.wav,3
805847067.180825065959_235009_235067_CR.wav,1
805847067.180825065959_234902_234995_CR.wav,1
805847067.180825065959_234860_234881_WH.wav,6
805847067.180825065959_234811_234832_WH.wav,6
805847067.180825065959_234433_234466_CR.wav,1
805847067.180825065959_234058_234097_CR.wav,1
805847067.180825065959_233832_233934_GL.wav,3
805847067.180825065959_233284_233625_GL.wav,3
805847067.180825055959_250392_250549_GL.wav,3
805847067.180825055959_245903_245931_CR.wav,1
805847067.180825055959_245265_245305_CR.wav,1
805847067.180825055959_245020_245191_GL.wav,3
805847067.180825055959_244977_245037_MO.wav,4
805847067.180825055959_244430_244474_CR.wav,1
805847067.180825055959_243386_243936_RU.wav,5
805847067.180825055959_150922_150960_CR.wav,1
805847067.180825055959_150360_150381_WH.wav,6
805847067.180825055959_150339_150358_WH.wav,6
805847067.180825055959_150180_150213_CR.wav,1
805847067.180825055959_145610_145996_GL.wav,3
805847067.180825055959_145456_145494_CR.wav,1
805847067.180825055959_145249_145413_GL.wav,3
805847067.180825055959_144834_144871_CR.wav,1
805847067.180825055959_144016_144469_RU.wav,5
805847067.180825055959_143639_143949_RU.wav,5
805847067.180825055959_005629_005669_CR.wav,1
805847067.180825055959_004431_005128_RU.wav,5
805847067.180825055959_003994_004336_RU.wav,5
805847067.180825055959_003492_003925_RU.wav,5
805847067.180825055959_003039_003418_RU.wav,5
805847067.180825045959_214407_214679_GL.wav,3
805847067.180825045959_214268_214308_CR.wav,1
805847067.180825045959_214184_214243_CR.wav,1
805847067.180825045959_214150_214174_WH.wav,6
805847067.180825045959_214118_214144_WH.wav,6
805847067.180825045959_213958_214010_CR.wav,1
805847067.180825045959_213697_213721_CR.wav,1
805847067.180825045959_212962_213454_GL.wav,3
805847067.180825045959_212667_212705_CR.wav,1
805847067.180825045959_212590_212646_CR.wav,1
805847067.180825045959_212286_212533_GL.wav,3
805847067.180825045959_185814_185909_MO.wav,4
805847067.180825045959_185526_185716_RU.wav,5
805847067.180825045959_185329_185398_MO.wav,4
805847067.180825045959_184832_185314_RU.wav,5
805847067.180825045959_071571_071644_MO.wav,4
805847067.180825045959_071164_071430_RU.wav,5
805847067.180825045959_070327_070601_GL.wav,3
805847067.180825045959_070169_070210_CR.wav,1
805847067.180825045959_065965_065990_WH.wav,6
805847067.180825045959_065883_065908_CR.wav,1
805847067.180825045959_065122_065547_GL.wav,3
805847067.180825045959_064994_065031_CR.wav,1
805847067.180825045959_064922_064979_CR.wav,1
805847067.180825045959_064466_064874_GL.wav,3
805847067.180825045959_064361_064476_MO.wav,4
805847067.180825045959_064150_064213_MO.wav,4
805847067.180825045959_063799_064124_RU.wav,5
805847067.180825035959_153312_153609_RU.wav,5
805847067.180825035959_153211_153314_GL.wav,3
805847067.180825035959_153170_153227_MO.wav,4
805847067.180825035959_152974_153025_CR.wav,1
805847067.180825035959_152451_152683_GL.wav,3
805847067.180825035959_152372_152457_MO.wav,4
805847067.180825035959_151989_152034_CR.wav,1
805847067.180825035959_151001_151591_RU.wav,5
805847067.180825035959_150788_150926_RU.wav,5
805847067.180825035959_150723_150788_MO.wav,4
805847067.180825035959_150559_150686_GN.wav,2
805847067.180825035959_145860_145894_CR.wav,1
805847067.180825035959_145499_145531_CR.wav,1
805847067.180825035959_145095_145412_GL.wav,3
805847067.180825025959_172762_173040_RU.wav,5
805847067.180825025959_172641_172726_MO.wav,4
805847067.180825025959_171580_171844_GL.wav,3
805847067.180825025959_171446_171494_CR.wav,1
805847067.180825025959_171376_171427_CR.wav,1
805847067.180825025959_171209_171233_WH.wav,6
805847067.180825025959_171053_171084_CR.wav,1
805847067.180825025959_170810_170838_CR.wav,1
805847067.180825025959_170353_170731_GL.wav,3
805847067.180825025959_170036_170201_GN.wav,2
805847067.180825025959_165961_170039_MO.wav,4
805847067.180825025959_034413_034463_CR.wav,1
805847067.180825025959_033782_033811_WH.wav,6
805847067.180825025959_033746_033778_WH.wav,6
805847067.180825025959_033700_033730_WH.wav,6
805847067.180825025959_033226_033490_GL.wav,3
805847067.180825025959_033058_033232_MO.wav,4
805847067.180825025959_032726_032751_WH.wav,6
805847067.180825025959_032120_032461_GL.wav,3
805847067.180825025959_031993_032039_CR.wav,1
805847067.180825025959_031863_031951_GL.wav,3
805847067.180825025959_031252_031289_CR.wav,1
805847067.180825025959_030746_030773_CR.wav,1
805847067.180825025959_030108_030690_GL.wav,3
805847067.180825015959_202521_202616_MO.wav,4
805847067.180825015959_202304_202394_RU.wav,5
805847067.180825015959_202125_202311_GL.wav,3
805847067.180825015959_201863_201886_WH.wav,6
805847067.180825015959_201398_201426_CR.wav,1
805847067.180825015959_200645_200992_GL.wav,3
805847067.180825015959_200523_200577_CR.wav,1
805847067.180825015959_200410_200501_GL.wav,3
805847067.180825015959_200356_200382_WH.wav,6
805847067.180825015959_200324_200349_WH.wav,6
805847067.180825015959_200288_200309_WH.wav,6
805847067.180825015959_200245_200268_WH.wav,6
805847067.180825015959_200104_200160_CR.wav,1
805847067.180825015959_195595_195635_CR.wav,1
805847067.180825015959_194954_195466_GL.wav,3
805847067.180811230004_003746_003777_WH.wav,6
805847067.180811230004_003722_003742_WH.wav,6
805847067.180811230004_003693_003719_WH.wav,6
805847067.180811230004_003338_003526_GL.wav,3
805847067.180811230004_003273_003348_MO.wav,4
805847067.180811230004_002217_002474_GL.wav,3
805847067.180811230004_002114_002218_MO.wav,4
805847067.180811230004_001808_001834_WH.wav,6
805847067.180811230004_001747_001767_WH.wav,6
805847067.180811230004_001133_001527_GL.wav,3
805847067.180811230004_000876_000924_CR.wav,1
805847067.180811230004_000629_000840_GL.wav,3
805847067.180811220004_010409_010672_RU.wav,5
805847067.180811220004_010339_010409_GL.wav,3
805847067.180811220004_010266_010349_MO.wav,4
805847067.180811220004_005815_005862_CR.wav,1
805847067.180811220004_005624_005651_WH.wav,6
805847067.180811220004_005578_005598_WH.wav,6
805847067.180811220004_005203_005250_CR.wav,1
805847067.180811220004_004556_004586_CR.wav,1
805847067.180811220004_004397_004450_CR.wav,1
805847067.180811220004_003591_004114_GL.wav,3
805847067.180811210004_230784_230809_WH.wav,6
805847067.180811210004_230695_230786_RU.wav,5
805847067.180811210004_230573_230697_GL.wav,3
805847067.180811210004_230454_230576_MO.wav,4
805847067.180811210004_230195_230222_WH.wav,6
805847067.180811210004_225942_225992_WH.wav,6
805847067.180811210004_225261_225323_CR.wav,1
805847067.180811210004_224661_225087_GL.wav,3
805847067.180804200000_234263_234347_RU.wav,5
805847067.180804200000_234152_234266_GL.wav,3
805847067.180804200000_234062_234160_MO.wav,4
805847067.180804200000_233757_233778_WH.wav,6
805847067.180804200000_233711_233734_WH.wav,6
805847067.180804200000_233235_233641_GL.wav,3
805847067.180804200000_233108_233140_CR.wav,1
805847067.180804200000_233033_233081_CR.wav,1
805847067.180804200000_232949_232967_WH.wav,6
805847067.180804200000_232757_232781_CR.wav,1
805847067.180804200000_232664_232709_CR.wav,1
805847067.180804200000_232341_232365_CR.wav,1
805847067.180804200000_231833_232259_GL.wav,3
805847067.180804200000_231789_231831_MO.wav,4
805847067.180804130000_280482_280714_RU.wav,5
805847067.180804130000_274414_274816_RU.wav,5
805847067.180804130000_162521_162963_RU.wav,5
805847067.180804130000_161286_161627_RU.wav,5
805847067.180804100000_192603_172966_GL.wav,3
805847067.180804100000_173538_173557_WH.wav,6
805847067.180804100000_173481_173503_WH.wav,6
805847067.180804100000_173354_173406_CR.wav,1
805847067.180804100000_172529_172559_CR.wav,1
805847067.180804100000_172348_172416_CR.wav,1
805847067.180804100000_172196_172217_WH.wav,6
805847067.180804100000_172151_172175_WH.wav,6
805847067.180804100000_172030_172068_CR.wav,1
805847067.180804100000_171144_171514_GL.wav,3
805847067.180804100000_171036_171085_CR.wav,1
805847067.180804100000_170659_170941_GL.wav,3
805847067.180804100000_170535_170644_MO.wav,4
805847067.180804080000_133735_133766_CR.wav,1
805847067.180804080000_133614_133666_GL.wav,3
805847067.180804080000_133498_133627_GL.wav,3
805847067.180804080000_133153_133183_WH.wav,6
805847067.180804080000_132923_132956_WH.wav,6
805847067.180804080000_132902_132924_WH.wav,6
805847067.180804080000_132882_132903_WH.wav,6
805847067.180804080000_132853_132878_WH.wav,6
805847067.180804080000_132453_132756_GL.wav,3
805847067.180804080000_132059_132092_CR.wav,1
805847067.180804080000_131686_131947_GL.wav,3
805847067.180804080000_131601_131691_MO.wav,4
805847067.180804080000_131294_131335_MO.wav,4
805847067.180804080000_131054_131295_RU.wav,5
805847067.180804070000_073319_073337_CR.wav,1
805847067.180804070000_073220_073321_RU.wav,5
805847067.180804070000_073081_073221_GL.wav,3
805847067.180804070000_072931_073080_MO.wav,4
805847067.180804070000_072582_072621_WH.wav,6
805847067.180804070000_072217_072483_GL.wav,3
805847067.180804070000_072083_072117_CR.wav,1
805847067.180804070000_071873_071893_WH.wav,6
805847067.180804070000_071728_071762_CR.wav,1
805847067.180804070000_070942_071480_GL.wav,3
805847067.180804070000_070758_070801_CR.wav,1
805847067.180804070000_070541_070731_GL.wav,3
805847067.180804060000_295347_295699_RU.wav,5
805847067.180804060000_295297_295350_GL.wav,3
805847067.180804060000_295185_295296_MO.wav,4
805847067.180804060000_294658_294693_CR.wav,1
805847067.180804060000_293735_294251_RU.wav,5
805847067.180804060000_293667_293730_MO.wav,4
805847067.180804060000_293378_293408_WH.wav,6
805847067.180804060000_293022_293050_WH.wav,6
805847067.180804060000_292990_293012_WH.wav,6
805847067.180804060000_292957_292984_WH.wav,6
805847067.180804060000_292913_292941_WH.wav,6
805847067.180804060000_292445_292704_GL.wav,3
805847067.180804060000_292055_292085_WH.wav,6
805847067.180804060000_291640_291926_GL.wav,3
805847067.180804060000_291499_291525_CR.wav,1
805847067.180804060000_291208_291234_CR.wav,1
805847067.180804060000_290440_290856_GL.wav,3
805847067.180804060000_290403_290443_CR.wav,1
805847067.180804060000_290265_290305_CR.wav,1
805847067.180804060000_290107_290209_GL.wav,3
805847067.180804060000_290021_290044_WH.wav,6
805847067.180804060000_285980_290003_WH.wav,6
805847067.180804060000_285939_285963_WH.wav,6
805847067.180804060000_285808_285845_CR.wav,1
805847067.180804060000_285492_285522_CR.wav,1
805847067.180804060000_285138_285436_GL.wav,3
805847067.180804050000_163913_163943_CR.wav,1
805847067.180804050000_163680_163872_GL.wav,3
805847067.180804050000_163572_163686_MO.wav,4
805847067.180804050000_162923_162956_CR.wav,1
805847067.180804050000_162616_162743_GL.wav,3
805847067.180804050000_162019_162045_CR.wav,1
805847067.180804050000_161257_161615_GL.wav,3
805847067.180804050000_161158_161202_CR.wav,1
805847067.180804050000_160996_161112_GL.wav,3
805847067.180804050000_160688_160755_MO.wav,4
805847067.180804050000_160588_160665_MO.wav,4
805847067.180804050000_160101_160573_RU.wav,5
805847067.180804040000_040244_040274_CR.wav,1
805847067.180804040000_035792_035812_WH.wav,6
805847067.180804040000_035713_035739_CR.wav,1
805847067.180804040000_034800_035282_GL.wav,3
805847067.180804040000_034628_034667_CR.wav,1
805847067.180804040000_034441_034586_GL.wav,3
805847067.180804040000_034396_034414_WH.wav,6
805847067.180804040000_034343_034368_WH.wav,6
805847067.180804040000_034301_034323_WH.wav,6
805847067.180804040000_032985_033010_CR.wav,1
805847067.180804040000_032714_032864_GL.wav,3
805847067.180804040000_032184_032213_CR.wav,1
805847067.180804040000_031430_032056_GL.wav,3
805847067.180804040000_031266_031385_MO.wav,4
805847067.180804040000_030801_031125_RU.wav,5
805847067.180804040000_030209_030739_RU.wav,5
805847067.180804030000_234599_234627_CR.wav,1
805847067.180804030000_234454_234570_GL.wav,3
805847067.180804030000_234344_234455_MO.wav,4
805847067.180804030000_234159_234187_WH.wav,6
805847067.180804030000_233921_234100_GL.wav,3
805847067.180804030000_233743_233927_MO.wav,4
805847067.180804030000_233037_233059_WH.wav,6
805847067.180804030000_233008_233030_WH.wav,6
805847067.180804030000_232673_232971_GL.wav,3
805847067.180804030000_232549_232577_CR.wav,1
805847067.180804030000_232393_232418_CR.wav,1
805847067.180804030000_232033_232348_GL.wav,3
805847067.180804030000_231835_232032_GN.wav,2
805847067.180804010000_055016_055093_MO.wav,4
805847067.180804010000_054462_054516_RU.wav,5
805847067.180804010000_054323_054466_GL.wav,3
805847067.180804010000_054082_054133_CR.wav,1
805847067.180804010000_053992_054050_CR.wav,1
805847067.180804010000_053777_053802_WH.wav,6
805847067.180804010000_053544_053606_CR.wav,1
805847067.180804010000_053042_053376_GL.wav,3
805847067.180804010000_052978_053055_MO.wav,4
805847067.180804010000_052917_052978_MO.wav,4
805847067.180804010000_052777_052807_WH.wav,6
805847067.180804010000_052131_052222_MO.wav,4
805847067.180804010000_051756_052121_RU.wav,5
805847067.180728220000_192464_192493_WH.wav,6
805847067.180728220000_191806_191979_GL.wav,3
805847067.180728220000_191683_191818_MO.wav,4
805847067.180728220000_191373_191406_WH.wav,6
805847067.180728220000_190983_191008_WH.wav,6
805847067.180728220000_190730_190959_GL.wav,3
805847067.180728220000_190255_190290_CR.wav,1
805847067.180728220000_190150_190218_CR.wav,1
805847067.180728220000_185842_190057_GL.wav,3
805847067.180728220000_185745_185842_MO.wav,4
805847067.180728220000_010309_010336_WH.wav,6
805847067.180728220000_005869_005892_WH.wav,6
805847067.180728220000_005845_005865_WH.wav,6
805847067.180728220000_005472_005655_GL.wav,3
805847067.180728220000_005413_005476_MO.wav,4
805847067.180728220000_004335_004625_GL.wav,3
805847067.180728220000_004259_004339_MO.wav,4
805847067.180728220000_003678_003739_CR.wav,1
805847067.180728220000_003186_003207_CR.wav,1
805847067.180728220000_003063_003106_CR.wav,1
805847067.180728220000_002625_002878_GL.wav,3
805847067.180728210000_062367_062390_WH.wav,6
805847067.180728210000_062157_062355_GL.wav,3
805847067.180728210000_062025_062061_CR.wav,1
805847067.180728210000_061895_061991_CR.wav,1
805847067.180728210000_061641_061679_CR.wav,1
805847067.180728210000_061228_061260_CR.wav,1
805847067.180728210000_061126_061165_CR.wav,1
805847067.180728210000_060732_060978_GL.wav,3
805847067.180728210000_060447_060518_MO.wav,4
805847067.180728080000_195975_200011_WH.wav,6
805847067.180728080000_195689_195720_WH.wav,6
805847067.180728080000_195661_195686_WH.wav,6
805847067.180728080000_195628_195658_WH.wav,6
805847067.180728080000_195584_195617_WH.wav,6
805847067.180728080000_195177_195450_GL.wav,3
805847067.180728080000_195075_195120_CR.wav,1
805847067.180728080000_194942_195045_CR.wav,1
805847067.180728080000_194904_194924_WH.wav,6
805847067.180728080000_194877_194897_WH.wav,6
805847067.180728080000_194849_194869_WH.wav,6
805847067.180728080000_194812_194836_WH.wav,6
805847067.180728080000_194728_194759_CR.wav,1
805847067.180728080000_194195_194217_CR.wav,1
805847067.180728080000_194082_194126_CR.wav,1
805847067.180728080000_193608_193966_GL.wav,3
805847067.180728080000_193364_193452_MO.wav,4
805847067.180728070000_253538_253583_CR.wav,1
805847067.180728070000_252648_252675_CR.wav,1
805847067.180728070000_252342_252560_GL.wav,3
805847067.180728070000_252225_252347_MO.wav,4
805847067.180728070000_252030_252057_WH.wav,6
805847067.180728070000_251960_252032_RU.wav,5
805847067.180728070000_251726_251966_GL.wav,3
805847067.180728070000_251548_251579_CR.wav,1
805847067.180728070000_251348_251372_CR.wav,1
805847067.180728070000_251265_251291_CR.wav,1
805847067.180728070000_250667_251112_GL.wav,3
805847067.180728070000_250583_250605_CR.wav,1
805847067.180728070000_250396_250554_GL.wav,3
805847067.180728070000_250213_250280_MO.wav,4
805847067.180728070000_091685_092290_RU.wav,5
805847067.180728070000_091181_091209_WH.wav,6
805847067.180728070000_090722_090985_GL.wav,3
805847067.180728070000_090591_090726_MO.wav,4
805847067.180728070000_090320_090349_WH.wav,6
805847067.180728070000_085977_090273_GL.wav,3
805847067.180728070000_085833_085869_CR.wav,1
805847067.180728070000_085677_085801_GL.wav,3
805847067.180728070000_085216_085243_CR.wav,1
805847067.180728070000_084797_084825_CR.wav,1
805847067.180728070000_084511_084731_GL.wav,3
805847067.180728060000_271096_271517_RU.wav,5
805847067.180728060000_270950_271092_GL.wav,3
805847067.180728060000_270813_270963_MO.wav,4
805847067.180728060000_265960_270283_GL.wav,3
805847067.180728060000_265828_265897_GL.wav,3
805847067.180728060000_265794_265815_WH.wav,6
805847067.180728060000_265772_265793_WH.wav,6
805847067.180728060000_265738_265765_WH.wav,6
805847067.180728060000_265374_265647_GL.wav,3
805847067.180728060000_265257_265375_MO.wav,4
805847067.180728060000_264606_264654_CR.wav,1
805847067.180728060000_264015_264545_GL.wav,3
805847067.180728030000_255843_260174_RU.wav,5
805847067.180728030000_255452_255543_MO.wav,4
805847067.180728030000_255282_255358_MO.wav,4
805847067.180728030000_255129_255245_MO.wav,4
805847067.180728030000_254239_254546_RU.wav,5
805847067.180728030000_253654_254193_RU.wav,5
805847067.180728030000_181170_181486_RU.wav,5
805847067.180728010000_140667_140685_WH.wav,6
805847067.180728010000_140489_140585_MO.wav,4
805847067.180728010000_140176_140198_WH.wav,6
805847067.180728010000_135851_140132_GL.wav,3
805847067.180728010000_135695_135728_CR.wav,1
805847067.180728010000_135547_135647_GL.wav,3
805847067.180728010000_135189_135232_WH.wav,6
805847067.180728010000_134591_134616_WH.wav,6
805847067.180728010000_134119_134477_GL.wav,3
805847067.180728000000_042955_043238_GL.wav,3
805847067.180728000000_041982_042309_GL.wav,3
805847067.180728000000_041858_041983_MO.wav,4
805847067.180728000000_041687_041715_WH.wav,6
805847067.180728000000_041447_041466_WH.wav,6
805847067.180728000000_041431_041446_WH.wav,6
805847067.180728000000_041411_041429_WH.wav,6
805847067.180728000000_041222_041255_CR.wav,1
805847067.180728000000_041032_041157_GL.wav,3
805847067.180728000000_040933_040947_WH.wav,6
805847067.180728000000_040701_040738_CR.wav,1
805847067.180728000000_040250_040276_CR.wav,1
805847067.180728000000_035700_040185_GL.wav,3
805847067.180721070003_115810_115907_GL.wav,3
805847067.180721070003_115682_115828_MO.wav,4
805847067.180721070003_115552_115662_MO.wav,4
805847067.180721070003_114873_114915_CR.wav,1
805847067.180721070003_114485_114507_CR.wav,1
805847067.180721070003_114444_114462_CR.wav,1
805847067.180721070003_113993_114347_GL.wav,3
805847067.180721070003_113884_113936_CR.wav,1
805847067.180721070003_113800_113864_CR.wav,1
805847067.180721070003_113475_113501_CR.wav,1
805847067.180721070003_112971_113362_GL.wav,3
805847067.180721070003_112867_112992_MO.wav,4
805847067.180721070003_112362_112602_RU.wav,5
805847067.180721060003_131821_131883_CR.wav,1
805847067.180721060003_131127_131152_WH.wav,6
805847067.180721060003_131096_131114_WH.wav,6
805847067.180721060003_131037_131066_WH.wav,6
805847067.180721060003_130601_130921_GL.wav,3
805847067.180721060003_130476_130609_MO.wav,4
805847067.180721060003_130346_130461_MO.wav,4
805847067.180721060003_130134_130151_WH.wav,6
805847067.180721060003_130077_130101_WH.wav,6
805847067.180721060003_125877_125912_CR.wav,1
805847067.180721060003_125421_125447_CR.wav,1
805847067.180721060003_124907_125310_GL.wav,3
805847067.180721050003_112160_112320_MO.wav,4
805847067.180721050003_112074_112104_WH.wav,6
805847067.180721050003_111558_111903_GL.wav,3
805847067.180721050003_111434_111563_MO.wav,4
805847067.180721050003_110773_110819_CR.wav,1
805847067.180721050003_110411_110633_GL.wav,3
805847067.180721050003_110049_110069_WH.wav,6
805847067.180721050003_105768_110016_GL.wav,3
805847067.180721050003_105464_105500_CR.wav,1
805847067.180721050003_105339_105435_CR.wav,1
805847067.180721050003_105080_105279_GL.wav,3
805847067.180721050003_104938_105084_MO.wav,4
805847067.180721050003_104615_104918_RU.wav,5
805847067.180721050003_010742_010765_WH.wav,6
805847067.180721050003_010709_010733_WH.wav,6
805847067.180721050003_010672_010698_WH.wav,6
805847067.180721050003_010628_010656_WH.wav,6
805847067.180721050003_010545_010572_WH.wav,6
805847067.180721050003_005697_010350_RU.wav,5
805847067.180721050003_005469_005500_WH.wav,6
805847067.180721050003_005143_005388_GL.wav,3
805847067.180721050003_004763_005147_GL.wav,3
805847067.180721050003_004648_004761_MO.wav,4
805847067.180721050003_004250_004317_CR.wav,1
805847067.180721050003_003708_003850_GN.wav,2
805847067.180721050003_002615_003110_RU.wav,5
805847067.180721050003_002522_002594_MO.wav,4
805847067.180721050003_002130_002493_RU.wav,5
